filename,Tree cover,Shrubland,Grassland,Cropland,Built-up,Bare / sparse vegetation,Permanent water bodies,Herbaceous wetland
28.1793_76.6146.png,7.41,0.49,5.5,10.19,74.5,1.91,0.01,0.0
27.7083_76.9882.png,9.51,5.44,28.14,50.29,0.32,6.3,0.0,0.0
28.4293_77.1680.png,42.93,30.88,6.08,17.2,2.8,0.1,0.0,0.0
28.4969_76.0882.png,4.05,3.28,0.78,84.44,7.41,0.02,0.03,0.0
29.7583_75.0294.png,0.0,0.0,0.01,99.97,0.01,0.02,0.0,0.0
29.0704_76.6382.png,14.63,1.84,1.96,68.98,11.36,0.6,0.62,0.0
29.4381_75.1470.png,1.54,1.7,2.46,91.37,0.13,2.8,0.0,0.0
28.4083_77.4680.png,0.08,0.03,17.67,66.86,0.05,2.3,13.0,0.0
29.0293_75.4970.png,0.1,2.78,0.37,89.26,0.16,7.33,0.0,0.0
28.3292_75.9382.png,0.26,1.88,1.34,93.07,3.42,0.04,0.0,0.0
30.5083_76.9146.png,10.27,0.55,0.03,85.05,4.08,0.03,0.0,0.0
27.6969_76.9970.png,3.69,0.0,2.74,92.87,0.57,0.13,0.0,0.0
29.7469_74.9882.png,3.11,0.03,0.07,95.53,1.25,0.0,0.0,0.0
28.9083_75.5146.png,0.08,3.27,1.61,89.4,0.0,5.64,0.0,0.0
28.8468_76.0794.png,0.43,4.67,8.5,81.37,0.29,4.73,0.0,0.0
28.4616_76.4794.png,8.66,0.17,0.72,87.95,2.36,0.15,0.0,0.0
28.1381_76.0470.png,1.0,1.26,0.13,96.83,0.7,0.01,0.07,0.0
28.5293_76.5970.png,1.32,0.11,0.87,96.94,0.65,0.11,0.0,0.0
29.2204_75.5470.png,1.48,0.04,0.17,97.66,0.51,0.13,0.0,0.0
29.7793_75.1794.png,0.44,0.12,0.38,99.03,0.0,0.03,0.0,0.0
29.1617_76.4058.png,4.76,1.19,0.86,89.66,3.53,0.01,0.0,0.0
30.2969_77.0646.png,9.71,2.4,1.26,81.54,3.83,1.23,0.04,0.0
28.0381_77.0058.png,9.54,0.47,9.24,57.62,20.7,1.08,1.35,0.0
28.5704_75.7382.png,3.7,10.94,1.22,65.36,18.66,0.11,0.0,0.0
30.7881_76.9970.png,98.42,0.68,0.09,0.61,0.18,0.02,0.0,0.0
28.2583_76.1294.png,3.06,3.34,2.1,83.87,7.3,0.3,0.04,0.0
28.2116_76.6180.png,19.56,1.07,2.49,28.95,47.72,0.14,0.08,0.0
30.2969_77.1558.png,13.54,0.11,0.0,86.26,0.08,0.0,0.0,0.0
30.8617_76.9058.png,9.88,7.14,10.69,66.8,1.99,3.5,0.0,0.0
29.1881_75.7794.png,1.27,15.43,2.3,69.76,0.07,11.17,0.0,0.0
29.7583_75.4794.png,9.44,0.57,0.44,89.23,0.24,0.02,0.05,0.0
29.8793_76.2970.png,0.2,0.01,0.09,98.66,1.05,0.0,0.0,0.0
29.8380_76.8970.png,3.72,5.31,1.7,81.51,7.44,0.18,0.0,0.13
28.2292_76.5882.png,3.1,0.31,2.51,88.26,2.21,3.6,0.01,0.0
28.2793_76.4294.png,9.01,2.59,0.91,83.1,4.08,0.3,0.0,0.0
28.1381_76.3179.png,0.78,0.03,0.12,93.28,5.8,0.0,0.0,0.0
28.4880_75.7058.png,0.13,1.2,0.4,96.85,1.42,0.0,0.0,0.0
29.4583_75.2146.png,0.27,0.03,0.08,99.55,0.06,0.02,0.0,0.0
30.0880_76.9882.png,1.59,0.29,0.06,98.06,0.0,0.0,0.0,0.0
28.6793_76.5882.png,0.49,0.06,0.21,98.65,0.59,0.0,0.0,0.0
29.1469_76.7794.png,0.14,0.01,0.12,99.44,0.25,0.03,0.0,0.0
28.5083_76.0970.png,2.44,0.15,0.41,96.35,0.64,0.02,0.0,0.0
28.2705_77.1646.png,3.17,0.32,6.71,83.88,5.47,0.29,0.15,0.0
27.9583_77.5294.png,6.76,0.0,2.11,79.7,0.0,0.02,11.41,0.0
29.8380_76.7470.png,11.1,2.23,1.59,75.5,9.28,0.21,0.08,0.0
29.8204_75.0382.png,1.67,0.89,0.77,96.49,0.13,0.06,0.0,0.0
29.7381_76.1680.png,0.03,0.0,0.0,99.97,0.0,0.0,0.0,0.0
29.2469_76.1146.png,0.57,0.0,0.0,99.43,0.0,0.0,0.0,0.0
28.8881_76.5558.png,10.45,1.49,7.32,32.88,46.1,1.74,0.01,0.0
29.5616_75.0882.png,0.73,0.94,1.01,95.03,2.12,0.17,0.0,0.0
28.2705_77.0558.png,8.77,17.72,11.87,54.14,6.54,0.96,0.01,0.0
28.8881_76.4646.png,2.09,3.95,0.31,93.23,0.04,0.37,0.01,0.0
29.5968_76.5058.png,1.1,1.5,0.88,94.04,1.56,0.81,0.12,0.0
29.3083_76.1558.png,0.0,0.02,0.1,99.88,0.0,0.0,0.0,0.0
29.2793_76.8382.png,14.48,3.91,3.76,68.59,7.0,2.24,0.02,0.0
28.6082_76.1294.png,4.0,1.86,0.93,91.54,0.76,0.91,0.0,0.0
30.3116_77.5680.png,79.63,9.47,0.59,4.48,1.2,0.53,4.1,0.0
29.7705_74.5058.png,3.42,1.47,2.64,91.05,0.92,0.4,0.1,0.0
28.6583_76.0882.png,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
29.2617_75.0970.png,0.01,0.53,0.26,98.69,0.01,0.51,0.0,0.0
28.8617_75.6294.png,1.21,0.7,0.04,97.59,0.35,0.0,0.11,0.0
29.6705_75.5470.png,3.21,0.0,0.5,94.59,1.69,0.02,0.0,0.0
28.2116_76.8146.png,1.53,1.32,21.4,33.03,39.41,1.59,1.72,0.0
29.3083_76.0646.png,0.24,0.0,0.0,99.76,0.0,0.0,0.0,0.0
28.3969_76.3146.png,4.0,0.97,0.31,71.86,22.75,0.08,0.03,0.0
29.3292_75.1794.png,0.32,1.59,0.58,96.45,0.72,0.34,0.0,0.0
28.7617_76.1970.png,4.29,5.11,4.57,78.29,0.21,7.52,0.0,0.0
29.8468_76.8382.png,0.21,0.29,0.11,98.86,0.55,0.0,0.0,0.0
29.7116_75.9146.png,11.94,3.16,5.36,48.72,29.46,1.19,0.17,0.0
29.4205_76.6382.png,0.03,0.25,0.03,99.53,0.16,0.0,0.0,0.0
28.8881_76.1058.png,4.8,0.21,0.37,94.62,0.01,0.0,0.0,0.0
29.1469_76.3294.png,0.12,0.04,0.0,99.78,0.05,0.0,0.0,0.0
27.9583_77.1794.png,1.17,0.0,2.07,92.28,4.2,0.03,0.25,0.0
28.3705_76.4470.png,7.66,7.28,0.65,78.32,6.09,0.0,0.0,0.0
29.8083_77.0382.png,14.38,0.06,0.07,85.12,0.31,0.06,0.0,0.0
29.6969_75.2146.png,3.71,2.41,1.24,92.09,0.41,0.01,0.12,0.0
28.7793_75.9382.png,9.11,2.59,0.55,73.36,14.01,0.37,0.0,0.0
29.4792_75.4970.png,4.35,0.18,1.18,87.73,6.0,0.54,0.0,0.0
28.9881_77.1470.png,4.45,0.14,1.79,86.37,6.58,0.67,0.0,0.0
28.2705_77.4058.png,3.94,0.0,1.12,82.03,12.71,0.0,0.2,0.0
29.8582_76.4146.png,1.48,0.36,0.06,97.97,0.12,0.0,0.0,0.0
28.0792_77.1680.png,0.57,0.53,3.14,71.41,0.83,0.32,23.19,0.0
28.6293_75.5558.png,0.0,0.19,0.0,99.71,0.0,0.1,0.0,0.0
30.8204_76.8680.png,90.89,6.6,0.21,0.22,2.09,0.0,0.0,0.0
29.3083_76.5058.png,2.57,0.11,0.11,97.06,0.14,0.01,0.0,0.0
30.1381_76.6146.png,3.16,0.93,0.69,83.06,12.12,0.03,0.0,0.0
30.0583_77.1558.png,23.03,0.48,0.17,64.52,11.58,0.22,0.0,0.0
28.0616_76.1882.png,0.39,0.01,0.14,98.91,0.55,0.0,0.0,0.0
29.5968_76.1558.png,2.98,0.96,0.42,92.2,2.68,0.59,0.17,0.0
29.4205_75.8471.png,0.55,0.01,0.08,99.29,0.07,0.0,0.0,0.0
29.3793_75.4882.png,2.06,1.19,0.71,94.18,1.58,0.28,0.0,0.0
28.8204_75.8794.png,6.87,6.4,0.04,86.63,0.01,0.05,0.0,0.0
27.7969_77.2558.png,0.83,0.0,1.81,88.49,7.34,0.38,1.15,0.0
30.0583_77.0646.png,7.8,0.13,0.24,90.39,1.43,0.01,0.0,0.0
29.5968_76.0646.png,0.11,0.01,0.08,97.66,2.14,0.0,0.0,0.0
29.3292_75.5294.png,0.41,0.01,0.05,99.2,0.34,0.0,0.0,0.0
28.6082_76.5794.png,2.74,2.03,0.78,90.77,1.34,2.35,0.0,0.0
29.9381_74.6794.png,3.24,9.58,2.93,76.93,4.73,2.59,0.0,0.0
29.3468_76.8646.png,0.16,1.0,0.26,98.53,0.0,0.05,0.0,0.0
28.3881_77.4382.png,3.13,0.08,20.92,69.74,5.86,0.27,0.0,0.0
29.6793_76.2180.png,0.92,0.01,0.5,98.22,0.35,0.0,0.0,0.0
27.9968_77.0680.png,1.17,0.09,1.92,95.17,0.0,0.22,1.42,0.0
30.8292_76.7794.png,52.02,11.58,1.06,32.42,2.78,0.13,0.0,0.0
30.0583_76.5058.png,0.67,0.0,0.12,97.65,1.56,0.0,0.0,0.0
29.9583_76.8058.png,25.83,2.69,4.01,24.11,42.89,0.47,0.0,0.0
29.3083_77.1558.png,3.17,0.75,14.95,51.06,0.05,12.95,17.05,0.0
28.6469_76.9294.png,9.88,0.87,2.24,85.14,0.21,1.66,0.0,0.0
30.2381_77.4294.png,29.96,0.36,0.27,63.48,3.84,1.72,0.36,0.0
29.7705_75.5058.png,3.02,0.9,0.51,94.63,0.75,0.18,0.02,0.0
28.3969_77.3146.png,6.13,0.0,0.53,2.05,90.55,0.73,0.0,0.0
29.6117_75.5058.png,0.22,0.01,0.55,98.97,0.24,0.01,0.0,0.0
29.3083_77.0646.png,10.36,0.09,0.12,89.41,0.02,0.0,0.0,0.0
28.5616_75.7180.png,4.08,10.6,0.05,84.9,0.32,0.05,0.0,0.0
29.3468_76.9558.png,25.51,0.61,4.0,46.16,14.23,4.59,4.9,0.0
29.7381_77.1680.png,21.02,0.16,0.5,69.48,8.77,0.06,0.0,0.0
29.9969_74.8680.png,2.25,0.23,1.12,94.07,2.04,0.3,0.0,0.0
28.5880_75.8970.png,4.32,5.07,1.07,80.87,8.44,0.23,0.0,0.0
30.1793_77.0470.png,10.98,0.02,0.87,87.7,0.36,0.07,0.0,0.0
29.2469_77.1146.png,4.49,0.9,1.11,89.57,3.85,0.08,0.0,0.0
28.9205_76.9470.png,3.78,1.44,3.97,80.49,4.16,6.14,0.02,0.0
29.0583_75.6382.png,0.2,3.33,0.45,90.6,0.71,4.71,0.0,0.0
29.3793_75.6059.png,4.07,1.11,2.23,91.92,0.53,0.14,0.0,0.0
29.6881_75.5382.png,4.46,0.0,0.02,95.37,0.16,0.0,0.0,0.0
28.9616_76.3470.png,1.36,0.0,0.03,98.61,0.0,0.0,0.0,0.0
27.9583_76.5294.png,1.95,0.46,4.12,90.62,2.69,0.16,0.0,0.0
29.6583_76.7180.png,0.32,1.76,0.54,95.38,1.23,0.69,0.08,0.0
28.2705_76.1646.png,31.71,8.52,2.5,46.81,10.1,0.35,0.0,0.0
30.1293_76.8382.png,3.29,0.74,0.11,95.66,0.2,0.0,0.0,0.0
28.2705_76.0558.png,2.14,12.73,1.03,83.4,0.68,0.02,0.0,0.0
29.5792_75.0680.png,1.55,0.62,0.76,96.18,0.76,0.1,0.03,0.0
28.8292_75.7680.png,9.08,4.14,0.02,86.76,0.0,0.0,0.0,0.0
30.2381_77.0794.png,2.23,0.0,0.1,95.14,2.52,0.01,0.0,0.0
29.7705_75.1558.png,0.7,0.0,0.01,99.3,0.0,0.0,0.0,0.0
28.0792_76.1680.png,2.9,1.64,2.57,86.38,4.17,2.34,0.0,0.0
30.5293_77.2180.png,77.73,17.92,4.16,0.2,0.0,0.0,0.0,0.0
28.0616_77.1882.png,0.2,0.01,0.93,98.7,0.16,0.01,0.0,0.0
30.8380_76.8882.png,19.32,1.23,4.11,71.08,1.16,3.11,0.0,0.0
29.6117_75.0646.png,0.4,0.13,0.62,96.08,2.68,0.09,0.0,0.0
29.0880_76.9970.png,3.64,0.0,0.02,95.09,1.26,0.0,0.0,0.0
28.5583_76.7382.png,5.48,1.61,4.29,73.49,10.76,3.98,0.39,0.0
28.3881_76.4382.png,1.43,0.45,0.67,86.47,10.45,0.04,0.47,0.0
29.6117_75.1558.png,1.55,0.02,0.14,98.29,0.0,0.01,0.0,0.0
29.3617_75.4680.png,0.85,0.0,0.1,98.51,0.53,0.01,0.0,0.0
29.7705_75.0646.png,3.29,1.42,2.03,85.84,6.13,1.27,0.03,0.0
30.2116_77.1970.png,15.77,0.01,0.52,71.85,11.26,0.58,0.0,0.0
29.5968_77.0646.png,0.69,0.04,0.78,97.24,1.22,0.02,0.0,0.0
29.2083_76.5470.png,2.98,0.47,0.28,96.13,0.0,0.01,0.13,0.0
28.3705_77.4470.png,0.99,0.09,3.43,86.52,8.32,0.13,0.52,0.0
27.9583_76.1794.png,0.91,1.34,0.35,96.99,0.07,0.02,0.33,0.0
29.9793_76.8646.png,10.05,1.33,3.93,28.34,55.66,0.69,0.0,0.0
28.2969_76.5679.png,2.82,0.12,0.36,84.02,12.66,0.02,0.0,0.0
29.6381_76.5970.png,0.13,0.12,0.14,99.4,0.21,0.0,0.0,0.0
29.0616_76.6180.png,4.36,2.52,2.87,84.69,4.34,0.9,0.32,0.0
29.4704_76.2146.png,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
30.4705_77.1882.png,24.69,1.26,0.72,68.9,4.3,0.14,0.0,0.0
29.7116_74.9146.png,0.97,0.45,0.91,88.24,9.05,0.38,0.0,0.0
29.3380_75.8559.png,16.28,5.95,3.18,65.36,8.13,0.99,0.11,0.0
28.8881_77.1058.png,12.41,0.42,10.79,46.28,21.41,8.24,0.44,0.0
28.9881_76.1470.png,0.66,1.53,2.54,94.31,0.38,0.56,0.03,0.0
29.3793_75.3647.png,0.37,0.01,0.16,99.17,0.28,0.02,0.0,0.0
29.7881_76.9882.png,2.9,0.79,0.95,82.62,10.17,2.57,0.0,0.0
29.9793_76.9558.png,10.48,3.93,2.67,53.43,28.31,0.66,0.0,0.51
30.8583_76.7882.png,90.75,8.47,0.14,0.64,0.0,0.0,0.0,0.0
28.2705_76.4058.png,8.47,43.36,0.97,46.72,0.45,0.03,0.0,0.0
29.4381_76.5679.png,9.25,4.98,4.45,30.85,49.46,0.51,0.5,0.0
30.7293_77.1558.png,65.0,11.71,0.66,22.59,0.02,0.03,0.0,0.0
29.3292_75.1970.png,2.52,3.61,1.59,90.28,1.71,0.26,0.04,0.0
28.5205_77.1058.png,60.51,0.01,0.95,4.0,34.25,0.29,0.0,0.0
29.2617_75.0794.png,0.29,1.84,0.17,97.34,0.1,0.26,0.0,0.0
27.8617_77.0882.png,13.26,1.26,6.64,70.54,8.12,0.18,0.0,0.0
29.8969_74.8294.png,3.68,0.03,0.18,95.8,0.31,0.0,0.0,0.0
29.5968_75.9180.png,0.01,0.0,0.0,99.99,0.0,0.0,0.0,0.0
28.5968_75.8559.png,6.19,1.39,0.52,90.03,1.76,0.04,0.07,0.0
30.0968_76.3179.png,9.46,0.39,2.75,87.24,0.17,0.0,0.0,0.0
29.4969_76.9146.png,4.79,0.47,2.87,83.16,7.73,0.97,0.0,0.0
28.7881_75.7646.png,0.36,0.02,0.21,99.26,0.16,0.0,0.0,0.0
30.5117_77.1882.png,7.02,1.92,2.79,86.21,0.93,1.13,0.0,0.0
28.7881_75.6558.png,4.24,0.83,0.07,94.3,0.56,0.0,0.0,0.0
30.2116_76.5294.png,7.19,0.03,0.03,87.58,5.18,0.0,0.0,0.0
28.7469_76.9680.png,10.26,2.43,3.55,47.23,36.02,0.14,0.37,0.0
30.1117_76.8179.png,8.56,0.02,0.36,90.39,0.61,0.07,0.0,0.0
28.9083_76.7058.png,12.4,7.21,2.27,49.4,27.9,0.48,0.33,0.0
28.2083_77.2382.png,0.09,0.16,4.0,95.69,0.01,0.05,0.0,0.0
30.7293_77.0646.png,96.45,1.46,0.06,1.96,0.08,0.0,0.0,0.0
29.4083_75.4882.png,18.41,0.43,0.08,80.22,0.86,0.0,0.0,0.0
29.4117_75.2180.png,3.7,5.06,0.81,82.99,5.43,1.99,0.02,0.0
28.4205_76.1470.png,14.88,1.66,1.16,57.7,24.47,0.13,0.0,0.0
29.3705_76.3382.png,8.03,0.17,0.36,89.25,1.35,0.74,0.11,0.0
28.3380_77.1558.png,6.12,73.13,20.11,0.54,0.0,0.1,0.0,0.0
29.5583_77.0470.png,12.03,0.0,0.73,84.81,2.3,0.13,0.0,0.0
28.4616_76.8179.png,17.8,5.76,5.17,67.49,0.94,2.83,0.0,0.0
27.9381_77.3180.png,0.23,0.0,0.2,99.53,0.04,0.0,0.0,0.0
28.4880_76.5146.png,16.24,13.13,1.13,48.31,18.44,1.5,1.26,0.0
28.9293_76.2058.png,3.09,9.47,1.65,65.56,17.45,0.68,2.11,0.0
29.4792_75.0294.png,2.13,0.93,1.52,85.87,8.24,1.31,0.0,0.0
29.4293_75.1882.png,0.52,0.22,0.39,98.7,0.13,0.03,0.0,0.0
29.6381_77.1294.png,17.79,1.5,2.73,68.06,1.6,4.93,3.39,0.0
29.1469_76.7970.png,2.94,1.1,0.09,94.42,1.21,0.01,0.17,0.07
28.7617_76.5294.png,1.82,0.6,0.17,96.51,0.0,0.9,0.0,0.0
29.2881_76.3058.png,2.67,0.25,3.13,69.85,23.41,0.69,0.0,0.0
28.3380_77.0646.png,27.14,10.5,9.79,40.22,9.46,2.9,0.0,0.0
29.4583_76.0058.png,0.37,0.02,0.27,99.34,0.01,0.0,0.0,0.0
30.2793_76.7180.png,8.09,0.23,1.42,72.31,17.81,0.14,0.0,0.0
28.8204_75.8970.png,2.03,0.01,0.0,97.9,0.06,0.0,0.0,0.0
29.2617_75.4294.png,0.6,0.27,0.09,98.72,0.31,0.01,0.0,0.0
28.9083_76.2646.png,0.39,0.01,0.02,99.58,0.0,0.0,0.0,0.0
29.5083_76.8382.png,3.53,1.49,4.16,81.45,5.78,3.58,0.0,0.0
28.6082_76.5970.png,0.89,1.02,0.7,95.39,1.92,0.07,0.0,0.0
29.9381_74.6970.png,0.55,2.43,0.26,96.3,0.39,0.07,0.0,0.0
29.2116_75.1147.png,2.61,0.03,0.04,97.12,0.07,0.12,0.0,0.0
30.0704_76.7146.png,1.83,0.04,0.09,96.68,1.36,0.0,0.0,0.0
29.3083_75.9180.png,0.85,0.36,0.34,97.05,0.2,1.02,0.19,0.0
28.9083_76.3558.png,0.79,0.06,0.22,98.71,0.16,0.06,0.0,0.0
28.8380_76.0382.png,5.78,32.12,9.06,47.21,0.84,4.97,0.03,0.0
30.4205_76.9180.png,32.93,3.98,2.6,54.69,4.24,1.57,0.0,0.0
28.1293_76.0882.png,1.28,0.46,0.77,94.18,3.32,0.01,0.0,0.0
29.4792_75.4794.png,0.65,1.56,4.47,77.29,14.83,0.69,0.51,0.0
28.1969_77.1680.png,0.89,0.0,0.2,96.36,0.57,0.01,1.97,0.0
29.4583_76.5646.png,0.09,0.26,0.66,98.95,0.03,0.01,0.0,0.0
28.9293_76.6558.png,2.03,1.14,1.34,93.11,0.29,2.09,0.0,0.0
29.2881_76.6646.png,4.59,1.66,3.04,86.66,2.5,0.79,0.77,0.0
29.2469_75.8680.png,0.05,1.15,0.02,98.72,0.06,0.0,0.0,0.0
28.3380_77.5058.png,3.42,0.04,12.36,80.56,3.61,0.0,0.0,0.01
29.7381_75.8146.png,1.29,0.0,0.19,96.36,2.11,0.05,0.0,0.0
29.7293_74.6382.png,0.25,0.3,0.38,98.53,0.14,0.41,0.0,0.0
28.2380_76.5470.png,1.21,0.29,0.23,93.97,4.28,0.0,0.03,0.0
29.9117_77.2558.png,27.54,0.01,0.1,64.56,7.75,0.05,0.0,0.0
29.2881_76.7558.png,1.84,1.47,3.18,90.14,0.21,3.16,0.0,0.0
30.7083_77.0058.png,88.75,7.02,0.44,3.2,0.17,0.24,0.18,0.0
30.0968_77.0470.png,3.94,0.05,0.08,92.25,3.61,0.06,0.0,0.0
28.9293_76.7646.png,8.55,2.66,0.73,74.21,11.74,1.19,0.91,0.0
27.9583_77.1970.png,3.55,0.01,1.2,84.1,11.11,0.04,0.0,0.0
29.5583_76.0470.png,7.04,5.14,2.8,64.94,16.94,1.22,1.92,0.0
29.3881_76.3470.png,5.16,1.35,1.21,77.01,15.02,0.25,0.01,0.0
28.9293_77.2058.png,0.67,0.91,5.69,86.88,0.09,0.81,4.95,0.0
28.3380_76.1558.png,1.07,6.94,0.47,90.62,0.89,0.02,0.0,0.0
28.3380_76.0646.png,0.72,20.9,0.55,77.64,0.18,0.01,0.0,0.0
29.7116_77.0680.png,3.6,0.19,1.09,93.7,1.28,0.15,0.0,0.0
28.2083_76.2382.png,4.36,3.33,0.8,75.17,16.29,0.05,0.0,0.0
28.5880_75.8794.png,1.3,1.4,0.34,96.2,0.68,0.09,0.0,0.0
28.7292_76.4680.png,3.56,0.58,0.94,93.81,0.04,1.07,0.0,0.0
29.4583_76.4558.png,6.75,4.52,5.11,71.3,9.34,2.84,0.14,0.0
29.4969_75.0680.png,0.09,0.01,0.35,98.85,0.69,0.0,0.0,0.0
29.9117_76.6058.png,6.59,0.01,0.41,91.7,0.72,0.58,0.0,0.0
29.6381_76.1294.png,2.11,0.18,0.25,95.21,2.25,0.0,0.0,0.0
29.4083_75.3647.png,0.66,0.97,0.35,97.79,0.11,0.13,0.0,0.0
29.0205_75.5646.png,0.39,7.52,1.51,84.54,0.18,5.86,0.0,0.0
29.4583_77.0058.png,2.33,0.88,2.02,89.46,5.04,0.27,0.0,0.0
28.5205_76.1058.png,7.63,4.82,0.75,70.65,16.15,0.01,0.0,0.0
29.8705_76.6058.png,3.65,1.11,0.73,93.63,0.87,0.01,0.0,0.0
28.9469_76.5679.png,2.37,0.61,1.42,92.88,1.4,1.3,0.02,0.0
30.4881_77.1180.png,20.54,0.26,0.56,70.1,8.48,0.06,0.0,0.0
30.2583_77.2180.png,7.35,0.67,0.31,83.46,8.05,0.16,0.0,0.0
27.8617_76.0882.png,0.25,0.26,1.64,97.14,0.69,0.01,0.0,0.0
28.7617_76.1794.png,3.37,8.18,0.76,80.02,5.82,1.86,0.0,0.0
27.8793_77.0680.png,0.68,0.08,30.34,68.35,0.4,0.15,0.0,0.0
29.1705_75.8382.png,3.58,2.33,1.15,87.92,3.63,1.19,0.2,0.0
29.9881_76.6382.png,6.23,1.02,0.44,92.09,0.21,0.0,0.0,0.0
30.6583_76.8382.png,18.85,0.8,0.82,6.58,71.76,1.21,0.0,0.0
29.0205_75.4558.png,0.0,1.03,0.95,85.16,0.0,12.86,0.0,0.0
28.8083_76.7470.png,0.66,6.04,1.89,85.8,0.13,4.97,0.5,0.0
29.5968_74.9180.png,1.15,0.11,0.47,97.17,0.03,1.08,0.0,0.0
30.8292_76.7970.png,89.79,9.16,0.0,1.06,0.0,0.0,0.0,0.0
29.3204_76.7146.png,0.31,0.88,5.18,89.97,1.45,2.2,0.0,0.0
29.7705_76.9180.png,4.5,0.47,3.44,71.84,15.03,4.72,0.0,0.0
29.5583_76.3179.png,0.43,0.01,0.11,99.42,0.0,0.03,0.0,0.0
28.4205_77.1470.png,27.43,8.88,19.97,23.56,19.52,0.65,0.0,0.0
29.7381_74.8146.png,0.13,0.19,0.11,99.53,0.03,0.0,0.0,0.0
29.0117_75.8382.png,0.4,0.15,0.5,98.47,0.35,0.13,0.0,0.0
27.7380_77.0146.png,23.82,15.22,41.92,1.74,0.35,16.82,0.12,0.0
28.1117_77.3180.png,6.1,0.06,2.03,82.67,9.13,0.01,0.0,0.0
28.3380_76.5058.png,0.19,0.0,0.05,90.93,8.83,0.0,0.0,0.0
29.8705_76.2558.png,2.25,0.71,0.16,92.98,3.88,0.01,0.0,0.0
29.2705_75.8647.png,1.1,0.0,0.03,98.87,0.01,0.0,0.0,0.0
30.6083_77.0470.png,9.55,0.3,0.28,89.37,0.49,0.01,0.0,0.0
29.6117_76.9180.png,3.78,0.93,1.68,85.71,6.54,1.35,0.01,0.0
29.7293_75.6382.png,3.14,0.38,1.73,83.86,10.77,0.13,0.0,0.0
29.4083_75.6059.png,8.01,0.93,2.15,88.39,0.52,0.0,0.0,0.0
28.5117_76.9382.png,10.86,4.15,0.0,80.49,0.0,0.0,4.26,0.24
29.9117_76.3646.png,0.13,0.01,0.05,99.7,0.12,0.0,0.0,0.0
29.6381_76.5794.png,2.16,1.21,0.54,81.44,13.05,0.05,0.03,1.52
27.9583_76.1970.png,0.22,1.33,1.03,95.41,1.91,0.11,0.0,0.0
29.5381_76.3146.png,0.74,0.07,0.0,99.13,0.02,0.04,0.0,0.0
29.0469_76.3680.png,2.19,0.71,0.55,96.13,0.03,0.39,0.0,0.0
29.9117_76.2558.png,0.26,0.01,0.07,98.65,1.01,0.0,0.0,0.0
29.5792_76.9146.png,0.99,0.02,0.26,96.55,2.1,0.02,0.0,0.07
29.8705_76.3646.png,6.06,0.29,0.32,91.29,2.04,0.0,0.0,0.0
28.2380_77.5470.png,9.39,0.03,9.31,67.65,13.1,0.52,0.0,0.0
29.1293_76.7180.png,17.88,2.86,3.53,52.56,22.32,0.85,0.0,0.0
29.3468_75.1180.png,0.78,4.14,1.01,85.75,7.77,0.41,0.14,0.0
28.9083_77.2646.png,10.03,0.2,2.89,85.88,0.02,0.99,0.0,0.0
29.9969_77.1146.png,10.76,0.22,0.4,84.08,4.51,0.04,0.0,0.0
28.5205_76.5558.png,26.88,4.27,0.3,63.13,4.54,0.32,0.55,0.0
29.0880_76.9794.png,13.39,0.66,2.16,54.53,28.76,0.26,0.25,0.0
29.2292_75.5680.png,0.09,0.11,0.11,99.52,0.07,0.11,0.0,0.0
28.1969_76.1680.png,24.52,5.51,1.29,61.29,6.73,0.56,0.1,0.0
30.2116_77.1794.png,7.13,0.2,0.9,82.79,8.8,0.18,0.0,0.0
30.2381_77.0970.png,5.74,0.0,0.01,93.21,1.04,0.0,0.0,0.0
28.5205_76.4646.png,3.52,4.69,0.76,80.58,9.73,0.46,0.27,0.0
29.9616_76.4382.png,63.53,0.96,0.01,33.58,1.91,0.01,0.0,0.0
29.1117_76.4882.png,8.08,0.05,0.0,91.88,0.0,0.0,0.0,0.0
30.4616_77.3180.png,90.56,9.02,0.42,0.0,0.0,0.0,0.0,0.0
30.9204_76.8294.png,15.56,0.22,1.7,39.25,42.42,0.84,0.0,0.0
28.3582_76.0679.png,1.14,4.65,0.7,93.0,0.17,0.35,0.0,0.0
28.1293_77.0882.png,1.47,0.34,2.93,74.87,1.01,5.25,14.13,0.0
28.8380_77.0382.png,0.48,0.0,0.36,95.56,3.59,0.01,0.0,0.0
30.0616_76.9382.png,2.27,0.0,0.02,95.79,1.92,0.0,0.0,0.0
30.0205_76.3382.png,5.01,3.36,7.1,64.63,14.38,5.51,0.01,0.0
28.8582_77.1882.png,1.91,0.6,3.31,90.84,3.12,0.21,0.0,0.0
29.3617_74.6646.png,0.0,5.16,5.55,74.09,0.01,15.2,0.0,0.0
28.2583_76.9794.png,0.5,0.0,0.44,98.4,0.66,0.0,0.0,0.0
30.0583_77.2680.png,22.3,0.0,0.39,72.54,4.5,0.26,0.0,0.0
29.5968_76.2680.png,0.13,0.03,0.18,99.6,0.06,0.0,0.0,0.0
28.8083_77.0294.png,3.85,0.0,0.91,71.55,23.5,0.19,0.0,0.0
29.4117_76.9680.png,3.25,0.27,4.59,8.88,82.08,0.94,0.0,0.0
28.6293_75.6680.png,3.76,0.62,0.0,95.54,0.07,0.0,0.0,0.0
